"","Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"329","Someone from future like me..!!?? 👁️👄👁️","@_V_ill_ain_007_","https://yt3.ggpht.com/fL8sLlV9uvGRUM7up5sZT5j1jVbLvzFgtdQC3FZVnWwx50_xdvYp0cklkzESq3_qtILySeWSaeU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@_V_ill_ain_007_","UC-3RpuJ0xukziuD2DPePHLQ","0","0","2024-04-27T08:03:38Z","2024-04-27T08:03:38Z","UgxTmEaGwc6AUSyvWU94AaABAg",NA,"JGwWNGJdvx8"
"330","The club isn’t the best place to find a lover
ザ クラブ ˈイザント ザ ベスト プレイス トゥ ファインド ア ˈラヴァル

So the bar is where I go
ソー ザ バル イズ ウェル アイ ゴー

Me and my friends at the table doing shots
ミ アンド マイ フレンズ アット ザ ˈテイバル ˈドゥイング シャツ

Drinking fast and then we talk slow
ˈドリンキング ファスト アンド ゼン ウィ トク スロー

And you come over and start up a conversation with just me
アンド ユ カム ˈオーヴァル アンド スタルト アップ ア ˌカンヴァルˈセイシャン ウィズ ジャスト ミ

And trust me I’ll give it a chance now
アンド トラスト ミ アイル ギヴ イット ア チャンス ナウ

Take my hand, stop, put Van the Man on the jukebox
テイク マイ ハンド, スタプ, プット ヴァン ザ マン アン ザ ˈジュクˌバクス

And then we start to dance, and now I’m singing like
アンド ゼン ウィ スタルト トゥ ダンス, アンド ナウ アイム ˈスィンギング ライク

Girl, you know I want your love
ギョルル, ユ ノー アイ ワント ユアル ラヴ

Your love was handmade for somebody like me
ユアル ラヴ ワズ ˈハンドˈメイド フォル ˈサムˌバディ ライク ミ

Come on now, follow my lead
カム アン ナウ, ˈファロー マイ リド

I may be crazy, don’t mind me
アイ メイ ビ ˈクレイズィ, ドーント マインド ミ

Say, boy, let’s not talk too much
セイ, ボイ, レツ ナト トク トゥ マチ

Grab on my waist and put that body on me
グラブ アン マイ ウェイスト アンド プット ザット ˈバディ アン ミ

Come on now, follow my lead
カム アン ナウ, ˈファロー マイ リド

Come, come on now, follow my lead
カム, カム アン ナウ, ˈファロー マイ リド

I’m in love with the shape of you
アイム イン ラヴ ウィズ ザ シェイプ アヴ ユ

We push and pull like a magnet do
ウィ プシュ アンド プル ライク ア ˈマグナト ドゥ

Although my heart is falling too
オルˈゾー マイ ハルト イズ ˈファリング トゥ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

And last night you were in my room
アンド ラスト ナイト ユ ウョル イン マイ ルム

And now my bedsheets smell like you
アンド ナウ マイ bedsheets スメル ライク ユ

Every day discovering something brand new ˈ
エヴァリ デイ ディˈスカヴァリング ˈサムスィング ブランド ヌ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Oh-I-oh-I-oh-I-oh-I
オー-アイ-オー-アイ-オー-アイ-オー-アイ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Oh-I-oh-I-oh-I-oh-I
オー-アイ-オー-アイ-オー-アイ-オー-アイ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Oh-I-oh-I-oh-I-oh-I
オー-アイ-オー-アイ-オー-アイ-オー-アイ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Every day discovering something brand new
ˈエヴァリ デイ ディˈスカヴァリング ˈサムスィング ブランド ヌ

I’m in love with the shape of you
アイム イン ラヴ ウィズ ザ シェイプ アヴ ユ

One week in we let the story begin
ワン ウィク イン ウィ レット ザ ˈストリ ビˈギン

We’re going out on our first date ウィル
ˈゴーイング アウト アン ˈアウアル フョルスト デイト

You and me are thrifty, so go all you can eat
ユ アンド ミ アル ˈスリフティ, ソー ゴー オル ユ キャン イト

Fill up your bag and I fill up a plate
フィル アップ ユアル バグ アンド アイ フィル アップ ア プレイト

We talk for hours and hours about the sweet and the sour
ウィ トク フォル ˈアウアルズ アンド ˈアウアルズ アˈバウト ザ スウィト アンド ザ ˈサウアル

And how your family is doing okay
アンド ハウ ユアル ˈファマリ イズ ˈドゥイング ˌオーˈケイ

Leave and get in a taxi, then kiss in the backseat
リヴ アンド ゲット イン ア ˈタクスィ, ゼン キス イン ザ バクˈスィト

Tell the driver make the radio play, and I’m singing like
テル ザ ˈドライヴァル メイク ザ ˈレイディˌオー プレイ, アンド アイム ˈスィンギング ライク

Girl, you know I want your love
ギョルル, ユ ノー アイ ワント ユアル ラヴ

Your love was handmade for somebody like me
ユアル ラヴ ワズ ˈハンドˈメイド フォル ˈサムˌバディ ライク ミ

 

Come on now, follow my lead
カム アン ナウ, ˈファロー マイ リド

I may be crazy, don’t mind me
アイ メイ ビ ˈクレイズィ, ドーント マインド ミ

Say, boy, let’s not talk too much
セイ, ボイ, レツ ナト トク トゥ マチ

 

Grab on my waist and put that body on me
グラブ アン マイ ウェイスト アンド プット ザット ˈバディ アン ミ

Come on now, follow my lead
カム アン ナウ, ˈファロー マイ リド

Come, come on now, follow my lead
カム, カム アン ナウ, ˈファロー マイ リド

I’m in love with the shape of you
アイム イン ラヴ ウィズ ザ シェイプ アヴ ユ

We push and pull like a magnet do
ウィ プシュ アンド プル ライク ア ˈマグナト ドゥ

Although my heart is falling too
オルˈゾー マイ ハルト イズ ˈファリング トゥ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

And last night you were in my room
アンド ラスト ナイト ユ ウョル イン マイ ルム

And now my bedsheets smell like you
アンド ナウ マイ bedsheets スメル ライク ユ

Every day discovering something brand new
エヴァリ デイ ディˈスカヴァリング ˈサムスィング ブランド ヌ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Oh-I-oh-I-oh-I-oh-I
オー-アイ-オー-アイ-オー-アイ-オー-アイ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Oh-I-oh-I-oh-I-oh-I
オー-アイ-オー-アイ-オー-アイ-オー-アイ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Oh-I-oh-I-oh-I-oh-I
オー-アイ-オー-アイ-オー-アイ-オー-アイ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Every day discovering something brand new
エヴァリ デイ ディˈスカヴァリング ˈサムスィング ブランド ヌ

I’m in love with the shape of you
アイム イン ラヴ ウィズ ザ シェイプ アヴ ユ

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

（繰り返し）

I’m in love with the shape of you
アイム イン ラヴ ウィズ ザ シェイプ アヴ ユ

We push and pull like a magnet do
ウィ プシュ アンド プル ライク ア ˈマグナト ドゥ

Although my heart is falling too ˌ
オルˈゾー マイ ハルト イズ ˈファリング トゥ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Last night you were in my room
ラスト ナイト ユ ウョル イン マイ ルム

And now my bedsheets smell like you
アンド ナウ マイ bedsheets スメル ライク ユ

Every day discovering something brand new
エヴァリ デイ ディˈスカヴァリング ˈサムスィング ブランド ヌ

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

Come on, be my baby, come on
カム アン, ビ マイ ˈベイビ, カム アン

I’m in love with your body
アイム イン ラヴ ウィズ ユアル ˈバディ

 

Every day discovering something brand new
エヴァリ デイ ディˈスカヴァリング ˈサムスィング ブランド ヌ

I’m in love with the shape of you
アイム イン ラヴ ウィズ ザ シェイプ アヴ ユ","@hotate777","https://yt3.ggpht.com/pap06QWujG6teMkwhBrO7JIAUC835zmePXgGXKHnXfKsDoaT309E-Q1b5ZL2GP4hWp_sktCeyg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hotate777","UCkLzSvgQCPkNvpqapiBvYOw","0","0","2024-04-27T07:48:49Z","2024-04-27T07:48:49Z","Ugw2y-jQzbtP2ZVGOsV4AaABAg",NA,"JGwWNGJdvx8"
"331","the best song and rockbye and onthefloor","@user-fy8kj4jg6u","https://yt3.ggpht.com/rIoJFz9IIq_Kq7P-zEa5JzqWyijek10P3TPu5hTGY40PTEqCQjbRmDYs3uF2OfAfcmIG_u6i=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-fy8kj4jg6u","UCPbsg1oYd0LvvSZLzFKThYQ","0","0","2024-04-27T07:44:26Z","2024-04-27T07:44:26Z","UgwdNoBEZRro6Xv6v8d4AaABAg",NA,"JGwWNGJdvx8"
"332","ভালোবাসা বাংলাদেশ থেকে❤","@techreviewer687","https://yt3.ggpht.com/ytc/AIdro_nKLdUzL4rHqSawfg5yR1ZKmrwdEQ0L-Z6yQuV0PQoBEA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@techreviewer687","UCnYsumAx7Q0-Q7J_GmOUvvg","0","0","2024-04-27T06:52:03Z","2024-04-27T06:52:03Z","Ugx8-y3JYqHP7HnFWG54AaABAg",NA,"JGwWNGJdvx8"
"333","https://youtube.com/shorts/mbbN2eti-2Y?si=p99bV3dbccYLB_nI","@shikharkale2274","https://yt3.ggpht.com/6K1h_JDlCyRpVqKermmdypxVJPKm6Cym8sVdU1KaWHEAGCJoH5BXenZ2SyX_KscBV-cMrvaF=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@shikharkale2274","UCMQ4d1LqJ-ozM0F_VWOEfEA","0","0","2024-04-27T06:16:34Z","2024-04-27T06:16:34Z","UgxICRjKCT9frZrj6sZ4AaABAg",NA,"JGwWNGJdvx8"
"334","I love this song who’s with me?
👇","@iqraan2262","https://yt3.ggpht.com/WkKWzlMwJmPa1Amxsrbi26ZdiRAStHzbaZ9fwWBNOu90WZ6Okke3J9es9nbaK2B0BxxtYR5zlA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@iqraan2262","UCWuWPr9mDlhAgZerhKu9hDA","0","0","2024-04-27T06:13:45Z","2024-04-27T06:13:45Z","UgxHX9Xj6mG9N7HjJvJ4AaABAg",NA,"JGwWNGJdvx8"
"335","Anyone 27/4/24?","@Shower.girl_leo","https://yt3.ggpht.com/ytc/AIdro_nxVsg2YYziQ9V-yCVAEH_nxaFMNy2IQL09WwXX0TsTNrq88oE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Shower.girl_leo","UCOJpVnp7cfW6hJB_v2Y83iA","1","2","2024-04-27T05:39:04Z","2024-04-27T05:39:04Z","UgzzvQm0lkcTbWZiHzl4AaABAg",NA,"JGwWNGJdvx8"
"336","쩐다","@minjung4450","https://yt3.ggpht.com/kxlC_vOqWcRxVq4_NgIzfHVkZcDrShWKdsqncWFqG43DxlyLc5KYvJHt7-JDW-y36UXBZQl_5Q=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@minjung4450","UCfDdxw7NlpwSa3vywHnqyog","0","0","2024-04-27T05:17:25Z","2024-04-27T05:17:25Z","UgxPW2J9E7JG563Gh4N4AaABAg",NA,"JGwWNGJdvx8"
"337","Omg 6 billion views","@Sigmabyebye","https://yt3.ggpht.com/VmwxL4zmlZv78kaXsNiGBSYHKluELNFEfQbkyLwtMw_pwpdSHma40nYL_i4gkFH06RciwAtNSg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Sigmabyebye","UCCV_RN469PrC5ShDJnUK_ag","0","0","2024-04-27T05:15:25Z","2024-04-27T05:15:25Z","UgzI8uk_qvGoXEydaHp4AaABAg",NA,"JGwWNGJdvx8"
"338","https://youtu.be/4pxxGnlmo9M?si=0DvByFgK6Z0WXaEc","@dryan5773","https://yt3.ggpht.com/eTrmjdeYusaQ2eAHJHbXpVn2PBF3lb0qbor-z9bdqdPpsyWcyW-8j_WoQ7RtKYkKMfILfcg7am0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dryan5773","UCK_8XKsMvgukmjshOCkyL9g","0","0","2024-04-27T05:08:49Z","2024-04-27T05:08:49Z","UgxUZI4kLlwJWs-UUHV4AaABAg",NA,"JGwWNGJdvx8"
"339","😘","@dx_plozifftv9952","https://yt3.ggpht.com/ytc/AIdro_knmeA0FVWwkTqjxqV8B34_g-pLjpEEfW0S1AYfg8h2GZY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dx_plozifftv9952","UC1F-eQEpLZuvTHYpeRcky6A","0","0","2024-04-27T04:31:45Z","2024-04-27T04:31:45Z","Ugx8rs1xnOEgWyXwpQl4AaABAg",NA,"JGwWNGJdvx8"
"340","l love  ❤😊😂😂😢","@MphoMashilwane-ul7mq","https://yt3.ggpht.com/ytc/AIdro_kAvXwKhF9W-758960a9XjLrXxvSdrZkX4XZl0vZ0CotMcCwuJe0HKveyMX8NMWQ9UFfw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@MphoMashilwane-ul7mq","UCn08-G5nQ1gFDu4Bd9dhggw","0","1","2024-04-27T04:14:32Z","2024-04-27T04:14:32Z","UgwSiyxiaVn0N4wxvmt4AaABAg",NA,"JGwWNGJdvx8"
"341","Lets make this happen 2024 crew baby","@brandonmedved7447","https://yt3.ggpht.com/ytc/AIdro_kHpb4HosytRED3ZzfvKkBirArO2CyoltAJ3vt9Hco=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@brandonmedved7447","UCROZsMECyBjx2BSy7sFctug","0","0","2024-04-27T04:13:35Z","2024-04-27T04:13:35Z","Ugy9MquWagJYaFK4Mgl4AaABAg",NA,"JGwWNGJdvx8"
"342","Anyone after watching prime Madrid🙋","@Ban_Yin","https://yt3.ggpht.com/y8X9ATgMxrRNoqXRrHaoGJsFM2o9zDAi8LhSUD8RPoH1QD0MwL05ietlQYi67WRhR9EdFeWbmg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Ban_Yin","UCaMKy_1YF5B8IuFLCmzOzJA","0","0","2024-04-27T03:37:19Z","2024-04-27T03:37:19Z","Ugz8GjiNZkvI6ximhpl4AaABAg",NA,"JGwWNGJdvx8"
"343","❤","@honihee","https://yt3.ggpht.com/ROfAv-VjO7VZl4WUOtIYV--Ei8VcTbMBOCmMkS_uKdgPoHTOUA_8_8OuUleNYbN8nwGKK5LfKQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@honihee","UCMgRIw__y7ly0pjSdklGkAg","0","1","2024-04-27T03:25:50Z","2024-04-27T03:25:50Z","UgwZD2pk0_yLfAzJix94AaABAg",NA,"JGwWNGJdvx8"
"344","Every year have people to hear","@user-up1sc7nu6d","https://yt3.ggpht.com/573NimmBZbc7gjfQjlEMkKwXpB-0VpfHocBpSeWHflZBh5eUhr56IqpiTVYemAfvp4eE4t56Ag=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-up1sc7nu6d","UC9K9OYB9tI7YTg7E3-Ec9UQ","0","1","2024-04-27T02:48:38Z","2024-04-27T02:48:38Z","UgwPRyBdwfaEpAUrCmR4AaABAg",NA,"JGwWNGJdvx8"
"345","La mejor motivacion papi una. Joya. Vamos socio sin miedo a nada ni al exito 😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮","@user-le3yt5io1o","https://yt3.ggpht.com/ytc/AIdro_khmeWaPqEFFNXiWHgSHpRCJDmCuWJlirCk_lVQBtJeUPF1q8TvwiBHuhZs6LI5d8ldPg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-le3yt5io1o","UCmPx6jr0rbt-SJB0aGohF0Q","0","0","2024-04-27T01:35:42Z","2024-04-27T01:35:42Z","UgwY5Z29HlIWd7k5L8Z4AaABAg",NA,"JGwWNGJdvx8"
"346","Me","@user-fn5zw4qp8c","https://yt3.ggpht.com/ytc/AIdro_mmsD-lV1KwwETxT6mmremZdbV8RUlIGafNT-jYKHLRNAtUV3Th-FV9QR6jqDcCNsX9gA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-fn5zw4qp8c","UCtUjIPK8oY_Beo1YLnR_AgQ","0","0","2024-04-27T00:52:21Z","2024-04-27T00:52:21Z","UgzfMHJNN8UioGtruEJ4AaABAg",NA,"JGwWNGJdvx8"
"347","Someone in 2030","@elileonardi6895","https://yt3.ggpht.com/ytc/AIdro_nt1k0EhALPIc0PZ2bRuTVwof4_gElwLFWb5_pMxAI=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@elileonardi6895","UCho2lqTERCkFAVRMyV7AsHQ","0","0","2024-04-26T23:53:40Z","2024-04-26T23:53:40Z","UgwSiEFREnSjqriQIQJ4AaABAg",NA,"JGwWNGJdvx8"
"348","Bag pula stopyl se război sau toatala  sau toate razboie pentru politica  cea rea., AUZI CEA MARE REPUBLICA MOLDOVA 🇲🇩  Sau Romania 🇷🇴 ♥ 😋 🤣  😊 vezi  , nu ieste comedie  stii STII RAZBOI  unUl Meteoriţi  un","@leucageorgeciprian8534","https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@leucageorgeciprian8534","UCyo5Z3u_cnDPvElZEWaNwOg","0","1","2024-04-26T23:40:51Z","2024-04-26T23:40:51Z","UgwyJy8A_kCpTxWzfKt4AaABAg",NA,"JGwWNGJdvx8"
"349","Mafia worldwide 🌐 ♥  leuca george ciprian  sau hard 😊😊😊 stop  war ♥  stop war 😤  srop war Today second man and  🌎 🗺 🌏 🌐  world 🌎","@leucageorgeciprian8534","https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@leucageorgeciprian8534","UCyo5Z3u_cnDPvElZEWaNwOg","0","1","2024-04-26T23:35:10Z","2024-04-26T23:35:10Z","UgzOwSX12erxiLS1Z9x4AaABAg",NA,"JGwWNGJdvx8"
"350","Mafia  🌎  world 🌎 ♥  😊 leuca george  ok 😊😊😊okomokokoojkokkonnjnj","@leucageorgeciprian8534","https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@leucageorgeciprian8534","UCyo5Z3u_cnDPvElZEWaNwOg","0","1","2024-04-26T23:32:01Z","2024-04-26T23:32:01Z","UgwIf4g3Ye4riNGpHWd4AaABAg",NA,"JGwWNGJdvx8"
"351","💋 😘 kiss ⚘ 😊  😊😊😊 💋 😘","@leucageorgeciprian8534","https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@leucageorgeciprian8534","UCyo5Z3u_cnDPvElZEWaNwOg","0","1","2024-04-26T23:29:15Z","2024-04-26T23:29:15Z","UgyxyaZR6kXbhxB8iEZ4AaABAg",NA,"JGwWNGJdvx8"
"352","me watching this in full 2024","@Elisa8456","https://yt3.ggpht.com/YNmHVDoCjJ1NCgbgdUk-mtZ4CrQkjG2t-9U0ruRyXM3-LTABsZnlFvIllbG5cT80lbyu8oog=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Elisa8456","UCU2eJvekqy2GZQKEGpM_tvQ","0","0","2024-04-26T23:24:29Z","2024-04-26T23:24:29Z","UgwWbJppfdH-mfMeAaV4AaABAg",NA,"JGwWNGJdvx8"
"353","この曲めっちゃくちゃいいよね","@hinatyama","https://yt3.ggpht.com/uss8-6Dzijvs8OUCh9VJe-gOqDCl9ZpsLQtZ5z8oigqu2DXUjWKCYmqTQYhFY2PSw80xeyUlJQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@hinatyama","UCnbqb_Z43-y5XTTlAVdImSg","1","2","2024-04-26T22:50:24Z","2024-04-26T22:50:24Z","UgzZJwTSj4YJb6q8X2h4AaABAg",NA,"JGwWNGJdvx8"
"354","Yes 😁😁","@user-zo8xt9gj7j","https://yt3.ggpht.com/ytc/AIdro_khSbcYOk-ZJpJdnM0KT63okOiFU3WwtWMvAi-S5gxJah9fOAID9GlTIjWJnSHyDKWk4A=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-zo8xt9gj7j","UCQPayrcf21MIemqghx73_JQ","0","1","2024-04-26T22:48:30Z","2024-04-26T22:48:30Z","Ugwc4C2H_DX0-8Nlwjt4AaABAg",NA,"JGwWNGJdvx8"
"355","Anyone 27/4/2024😢😢?","@user-yd9bz6ur2y","https://yt3.ggpht.com/aTJoXsnUS4wFbmgmLy4lY-BNbxju3xHJZzdpI8Gsxdh1afpIEZk9UtN3jPXBE1YSoHlHSM4YgSE=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-yd9bz6ur2y","UCBG3cmxlEa1106Kkz5sFNFg","0","1","2024-04-26T22:40:41Z","2024-04-26T22:40:41Z","UgzOJn-ryV6orzyrUAl4AaABAg",NA,"JGwWNGJdvx8"
"356","แค่เพลงอันนี้อันเดียวทําให้6.2พันล้านคนมีความสุข🎉❤","@RealmeC25-fz3ew","https://yt3.ggpht.com/ytc/AIdro_nhoOi8Lhcr7w0l0Ur6N0ern1n6gqe49p8sDZDsXjKezsAllwS3frRAi1p45L_qVDrCfQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@RealmeC25-fz3ew","UCVIofoGtphbXiErNynq1psg","0","4","2024-04-26T22:01:57Z","2024-04-26T22:01:57Z","UgzVNluuwseQ1ogzIuB4AaABAg",NA,"JGwWNGJdvx8"
"357","Pantropiko 😊","@PaulineTaberna","https://yt3.ggpht.com/ytc/AIdro_kQBrCyFV4aAJ-juhN3UxKnYFNPpWUQfNwTcu9crvja9fyf=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@PaulineTaberna","UCqZ-evm5EKLwJVYIY94NNcg","0","1","2024-04-26T21:50:01Z","2024-04-26T21:50:01Z","Ugw36zFlUj-NYj1Ah2R4AaABAg",NA,"JGwWNGJdvx8"
"358","https://youtube.com/shorts/1NGYGYrR4ug?si=4NzCdaMcJZe2wf7b","@Lo-FiNightz","https://yt3.ggpht.com/VWo-DFs2tf1zWrhI2tdeA1NNh2QuywMWYRhRkiPTLKfE95MUWmAPKTyQ-LRnEYqejSL1aQmuNw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Lo-FiNightz","UCgIRN0hu-pShvelvMNP-hHA","0","0","2024-04-26T21:05:46Z","2024-04-26T21:05:46Z","UgwUYnWveYb_YWpY5Rh4AaABAg",NA,"JGwWNGJdvx8"
"359","❤❤❤❤❤❤❤❤🤩🤩🤩🤩🤩🤩🤩🤩","@fabianfraile2186","https://yt3.ggpht.com/ytc/AIdro_lXN6qgiK-JKu9xqXdgHlReOXzqqR3ce9irJrEhtKk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@fabianfraile2186","UCD3gWN2PjTeYFACQ1aTZ2eQ","0","1","2024-04-26T21:04:26Z","2024-04-26T21:04:26Z","Ugyw3SsWGwbXWMVmBJ14AaABAg",NA,"JGwWNGJdvx8"
"360","I’m like songs","@gugulothramprasad","https://yt3.ggpht.com/mQJTXXwbXmCW2f9USuGoFRNuTpfaBrXNRV0kZ37-Lmjbza6tHDf4h8ZnXljV35qiF2KI0LTmzA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@gugulothramprasad","UCzjNSwT7Y-OFMamocgsPTqQ","0","1","2024-04-26T20:36:39Z","2024-04-26T20:36:39Z","UgwW6IaEUwEi-lR-UgR4AaABAg",NA,"JGwWNGJdvx8"
"361","Best of the best ❤❤❤🎉🎉🎉","@mironaliev9320","https://yt3.ggpht.com/y7AoK9f-u49WvAFNiTo8bMj067_Gahyz8TnT6qthAHOVBOcRiMsvS93TQSXn4EKdiQdkTf0QGj0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@mironaliev9320","UChGNJZvpNp2mWvkAo8oZijA","0","2","2024-04-26T20:29:49Z","2024-04-26T20:29:49Z","UgwBN1INEZRsynFVJel4AaABAg",NA,"JGwWNGJdvx8"
"362","Someone in 2024?","@ohiocountryball2","https://yt3.ggpht.com/KbgAVFGExu5o7Byj5OAzMUUj9DJm1LI2Fi1NHplYbDCilPyVxQNI-tNRm1soCbbw8iMzePjm=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ohiocountryball2","UCCl_DxmrnSRTnRs42Vt9HhQ","0","1","2024-04-26T20:27:18Z","2024-04-26T20:27:18Z","Ugw_1hDeT6cAiM4dVJZ4AaABAg",NA,"JGwWNGJdvx8"
"363","+1 to those listening in 2024","@urdo.derler","https://yt3.ggpht.com/iM2xtQ2j1MhicUI_lQhUzouCLK_-UXx1GlHLhHZqyH5yxV6VPvvtGbIrxKo5EJXVuWC3nMckEws=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@urdo.derler","UCwEiM1jFC9gWohE7HVKdGKw","0","2","2024-04-26T20:10:56Z","2024-04-26T20:10:56Z","Ugwkk_zi5FqyTM4G_N94AaABAg",NA,"JGwWNGJdvx8"
"364","Making this comment on the 26th of April 2024🎉😂","@lindokuhlemaseko3162","https://yt3.ggpht.com/ytc/AIdro_k9XrKEjeqnVQ_ExBSkLiNtUAbq9qlCdjlKe0ywClY98iY03q7dSB_WmMajNAsA2n6ytg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@lindokuhlemaseko3162","UCJr1HGHkgkgVdeKL7BTIKBQ","0","1","2024-04-26T20:09:56Z","2024-04-26T20:09:56Z","UgyofUgl3C_Ppb4zKpJ4AaABAg",NA,"JGwWNGJdvx8"
"365","Bu şarkıyı hala dinleyenler 👉🏿","@nurettinsezgin485","https://yt3.ggpht.com/ytc/AIdro_k5sWtj9uZlNKuaucq0PQNjgSlmYphBgpZGObObXK8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@nurettinsezgin485","UCdox2JejZnFLh1JxWGX09hA","0","1","2024-04-26T20:05:08Z","2024-04-26T20:05:08Z","Ugw88ZlTnJ4VKbCRepN4AaABAg",NA,"JGwWNGJdvx8"
"366","27th April, 2024 anyone?","@SumaiyaJannat-py8sy","https://yt3.ggpht.com/EbLtRKF21Nkr3Zx4rVz0Nldyz31kgHUiltWENmCfznNhwXG1xofSZeh9oKHHsDE9MfRxsxdn=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@SumaiyaJannat-py8sy","UCGeEKmnh-8_3NlX-GZQKecQ","1","1","2024-04-26T19:45:31Z","2024-04-26T19:45:31Z","UgzpL9Lk3TVsNh4bxYN4AaABAg",NA,"JGwWNGJdvx8"
"367","2024 who listening??👁️👁️","@latifaaadili7596","https://yt3.ggpht.com/ytc/AIdro_m0TWGDJ1pPXYKd1OWZSHyNjjQEhHTuPiVpVP_rKDXXx93mplIIvtbIMrbtzIhsrc4YVA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@latifaaadili7596","UCljzCigbSxLlTPD75we6Bow","1","1","2024-04-26T18:53:59Z","2024-04-26T18:53:59Z","UgzBKfwHGCigXZSEDAd4AaABAg",NA,"JGwWNGJdvx8"
